model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_accuracy,eval_balanced_accuracy,eval_mcc,eval_roc_auc,eval_f1,eval_precision,eval_recall
XGBoost,0.9292682926829269,0.9329268292682927,accuracy,0.01107478141784668,0.004488468170166016,1.8093717098236084,0.01107478141784668,0.004488468170166016,1.8093717098236084,1,True,9,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesGini,0.926829268292683,0.9207317073170732,accuracy,0.1260066032409668,0.05551862716674805,0.7065744400024414,0.1260066032409668,0.05551862716674805,0.7065744400024414,1,True,6,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
WeightedEnsemble_L2,0.9243902439024391,0.9451219512195121,accuracy,0.03832101821899414,0.027489185333251953,2.524181365966797,0.0018000602722167969,0.0005068778991699219,0.04426693916320801,2,True,12,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
CatBoost,0.9243902439024391,0.926829268292683,accuracy,0.06269669532775879,0.022269010543823242,2.1651391983032227,0.06269669532775879,0.022269010543823242,2.1651391983032227,1,True,5,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestGini,0.9243902439024391,0.9207317073170732,accuracy,0.12140655517578125,0.05505776405334473,0.6238584518432617,0.12140655517578125,0.05505776405334473,0.6238584518432617,1,True,3,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBM,0.9219512195121952,0.9420731707317073,accuracy,0.005693912506103516,0.0031309127807617188,0.6009037494659424,0.005693912506103516,0.0031309127807617188,0.6009037494659424,1,True,2,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMXT,0.9219512195121952,0.9420731707317073,accuracy,0.007126569747924805,0.016000747680664062,0.6582858562469482,0.007126569747924805,0.016000747680664062,0.6582858562469482,1,True,1,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetTorch,0.9219512195121952,0.9390243902439024,accuracy,0.009296417236328125,0.006505489349365234,1.6077978610992432,0.009296417236328125,0.006505489349365234,1.6077978610992432,1,True,10,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesEntr,0.9219512195121952,0.9207317073170732,accuracy,0.10412096977233887,0.09491848945617676,0.7087833881378174,0.10412096977233887,0.09491848945617676,0.7087833881378174,1,True,7,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestEntr,0.9195121951219513,0.9207317073170732,accuracy,0.09605073928833008,0.06569790840148926,0.7368927001953125,0.09605073928833008,0.06569790840148926,0.7368927001953125,1,True,4,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetFastAI,0.9170731707317074,0.926829268292683,accuracy,0.02939438819885254,0.010981559753417969,1.8216285705566406,0.02939438819885254,0.010981559753417969,1.8216285705566406,1,True,8,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMLarge,0.9146341463414634,0.9329268292682927,accuracy,0.00803065299987793,0.0035696029663085938,1.3137578964233398,0.00803065299987793,0.0035696029663085938,1.3137578964233398,1,True,11,1,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
XGBoost,0.9292682926829269,0.9329268292682927,accuracy,0.013283491134643555,0.007414579391479492,1.3306448459625244,0.013283491134643555,0.007414579391479492,1.3306448459625244,1,True,9,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesGini,0.926829268292683,0.9207317073170732,accuracy,0.12209248542785645,0.06821203231811523,0.7809939384460449,0.12209248542785645,0.06821203231811523,0.7809939384460449,1,True,6,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
CatBoost,0.9243902439024391,0.926829268292683,accuracy,0.029155731201171875,0.022211551666259766,1.777923822402954,0.029155731201171875,0.022211551666259766,1.777923822402954,1,True,5,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
WeightedEnsemble_L2,0.9243902439024391,0.9451219512195121,accuracy,0.03381800651550293,0.01951742172241211,2.7066025733947754,0.001466512680053711,0.0005123615264892578,0.04380917549133301,2,True,12,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestGini,0.9243902439024391,0.9207317073170732,accuracy,0.0967245101928711,0.05516457557678223,0.6653709411621094,0.0967245101928711,0.05516457557678223,0.6653709411621094,1,True,3,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBM,0.9219512195121952,0.9420731707317073,accuracy,0.006880044937133789,0.004609584808349609,0.7061502933502197,0.006880044937133789,0.004609584808349609,0.7061502933502197,1,True,2,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMXT,0.9219512195121952,0.9420731707317073,accuracy,0.009088754653930664,0.004022121429443359,0.6909446716308594,0.009088754653930664,0.004022121429443359,0.6909446716308594,1,True,1,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetTorch,0.9219512195121952,0.9390243902439024,accuracy,0.009267568588256836,0.005176544189453125,1.9154915809631348,0.009267568588256836,0.005176544189453125,1.9154915809631348,1,True,10,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesEntr,0.9219512195121952,0.9207317073170732,accuracy,0.09834742546081543,0.060796499252319336,0.9562923908233643,0.09834742546081543,0.060796499252319336,0.9562923908233643,1,True,7,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestEntr,0.9195121951219513,0.9207317073170732,accuracy,0.09709978103637695,0.06540322303771973,0.6201136112213135,0.09709978103637695,0.06540322303771973,0.6201136112213135,1,True,4,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetFastAI,0.9170731707317074,0.926829268292683,accuracy,0.023262739181518555,0.014982938766479492,1.971848726272583,0.023262739181518555,0.014982938766479492,1.971848726272583,1,True,8,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMLarge,0.9146341463414634,0.9329268292682927,accuracy,0.006397724151611328,0.0038585662841796875,1.3740589618682861,0.006397724151611328,0.0038585662841796875,1.3740589618682861,1,True,11,2,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
XGBoost,0.9292682926829269,0.9329268292682927,accuracy,0.01660752296447754,0.004398822784423828,1.4233436584472656,0.01660752296447754,0.004398822784423828,1.4233436584472656,1,True,9,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesGini,0.926829268292683,0.9207317073170732,accuracy,0.09846687316894531,0.03569674491882324,0.7696256637573242,0.09846687316894531,0.03569674491882324,0.7696256637573242,1,True,6,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
CatBoost,0.9243902439024391,0.926829268292683,accuracy,0.027461767196655273,0.02189946174621582,1.8264038562774658,0.027461767196655273,0.02189946174621582,1.8264038562774658,1,True,5,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
WeightedEnsemble_L2,0.9243902439024391,0.9451219512195121,accuracy,0.03409218788146973,0.014715194702148438,2.963571310043335,0.0017383098602294922,0.0005319118499755859,0.04033541679382324,2,True,12,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestGini,0.9243902439024391,0.9207317073170732,accuracy,0.09875726699829102,0.06823110580444336,0.7651998996734619,0.09875726699829102,0.06823110580444336,0.7651998996734619,1,True,3,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBM,0.9219512195121952,0.9420731707317073,accuracy,0.005644559860229492,0.0030679702758789062,0.5873725414276123,0.005644559860229492,0.0030679702758789062,0.5873725414276123,1,True,2,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMXT,0.9219512195121952,0.9420731707317073,accuracy,0.006383180618286133,0.0032644271850585938,0.6150846481323242,0.006383180618286133,0.0032644271850585938,0.6150846481323242,1,True,1,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetTorch,0.9219512195121952,0.9390243902439024,accuracy,0.014109611511230469,0.00707244873046875,2.07350492477417,0.014109611511230469,0.00707244873046875,2.07350492477417,1,True,10,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesEntr,0.9219512195121952,0.9207317073170732,accuracy,0.11909031867980957,0.055031538009643555,0.6748418807983398,0.11909031867980957,0.055031538009643555,0.6748418807983398,1,True,7,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestEntr,0.9195121951219513,0.9207317073170732,accuracy,0.09643268585205078,0.10134220123291016,0.8884170055389404,0.09643268585205078,0.10134220123291016,0.8884170055389404,1,True,4,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetFastAI,0.9170731707317074,0.926829268292683,accuracy,0.0259706974029541,0.010918855667114258,2.3081512451171875,0.0259706974029541,0.010918855667114258,2.3081512451171875,1,True,8,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMLarge,0.9146341463414634,0.9329268292682927,accuracy,0.005331516265869141,0.0035605430603027344,1.47243070602417,0.005331516265869141,0.0035605430603027344,1.47243070602417,1,True,11,3,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
XGBoost,0.9292682926829269,0.9329268292682927,accuracy,0.014584541320800781,0.00664973258972168,1.3228001594543457,0.014584541320800781,0.00664973258972168,1.3228001594543457,1,True,9,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesGini,0.926829268292683,0.9207317073170732,accuracy,0.09795403480529785,0.06528711318969727,0.6826145648956299,0.09795403480529785,0.06528711318969727,0.6826145648956299,1,True,6,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
CatBoost,0.9243902439024391,0.926829268292683,accuracy,0.027510643005371094,0.026458740234375,2.050496816635132,0.027510643005371094,0.026458740234375,2.050496816635132,1,True,5,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
WeightedEnsemble_L2,0.9243902439024391,0.9451219512195121,accuracy,0.04111957550048828,0.027074098587036133,3.0691933631896973,0.002168893814086914,0.0006611347198486328,0.0623776912689209,2,True,12,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestGini,0.9243902439024391,0.9207317073170732,accuracy,0.10463571548461914,0.06533646583557129,0.7326135635375977,0.10463571548461914,0.06533646583557129,0.7326135635375977,1,True,3,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBM,0.9219512195121952,0.9420731707317073,accuracy,0.00692439079284668,0.006850242614746094,0.6807007789611816,0.00692439079284668,0.006850242614746094,0.6807007789611816,1,True,2,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetTorch,0.9219512195121952,0.9390243902439024,accuracy,0.01126408576965332,0.00516200065612793,1.5579743385314941,0.01126408576965332,0.00516200065612793,1.5579743385314941,1,True,10,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMXT,0.9219512195121952,0.9420731707317073,accuracy,0.017419815063476562,0.012709617614746094,0.6876282691955566,0.017419815063476562,0.012709617614746094,0.6876282691955566,1,True,1,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesEntr,0.9219512195121952,0.9207317073170732,accuracy,0.10725235939025879,0.06485533714294434,0.6440825462341309,0.10725235939025879,0.06485533714294434,0.6440825462341309,1,True,7,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestEntr,0.9195121951219513,0.9207317073170732,accuracy,0.10797119140625,0.056935787200927734,0.8253982067108154,0.10797119140625,0.056935787200927734,0.8253982067108154,1,True,4,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetFastAI,0.9170731707317074,0.926829268292683,accuracy,0.021530866622924805,0.013703346252441406,2.3191874027252197,0.021530866622924805,0.013703346252441406,2.3191874027252197,1,True,8,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMLarge,0.9146341463414634,0.9329268292682927,accuracy,0.008815288543701172,0.004851341247558594,1.4084477424621582,0.008815288543701172,0.004851341247558594,1.4084477424621582,1,True,11,4,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
XGBoost,0.9292682926829269,0.9329268292682927,accuracy,0.012396812438964844,0.006125688552856445,1.5994617938995361,0.012396812438964844,0.006125688552856445,1.5994617938995361,1,True,9,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesGini,0.926829268292683,0.9207317073170732,accuracy,0.09842991828918457,0.08894538879394531,0.8949999809265137,0.09842991828918457,0.08894538879394531,0.8949999809265137,1,True,6,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
CatBoost,0.9243902439024391,0.926829268292683,accuracy,0.02702927589416504,0.03216695785522461,1.8059618473052979,0.02702927589416504,0.03216695785522461,1.8059618473052979,1,True,5,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
WeightedEnsemble_L2,0.9243902439024391,0.9451219512195121,accuracy,0.03399348258972168,0.015021085739135742,2.589550733566284,0.0013744831085205078,0.0005235671997070312,0.040268898010253906,2,True,12,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestGini,0.9243902439024391,0.9207317073170732,accuracy,0.09636664390563965,0.06484842300415039,0.6538918018341064,0.09636664390563965,0.06484842300415039,0.6538918018341064,1,True,3,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBM,0.9219512195121952,0.9420731707317073,accuracy,0.0075113773345947266,0.0032787322998046875,0.6033148765563965,0.0075113773345947266,0.0032787322998046875,0.6033148765563965,1,True,2,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMXT,0.9219512195121952,0.9420731707317073,accuracy,0.00805044174194336,0.00321197509765625,0.6249206066131592,0.00805044174194336,0.00321197509765625,0.6249206066131592,1,True,1,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetTorch,0.9219512195121952,0.9390243902439024,accuracy,0.008589744567871094,0.005226850509643555,1.592362403869629,0.008589744567871094,0.005226850509643555,1.592362403869629,1,True,10,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesEntr,0.9219512195121952,0.9207317073170732,accuracy,0.09386038780212402,0.0659339427947998,0.6320698261260986,0.09386038780212402,0.0659339427947998,0.6320698261260986,1,True,7,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestEntr,0.9195121951219513,0.9207317073170732,accuracy,0.10969901084899902,0.05443263053894043,0.6632101535797119,0.10969901084899902,0.05443263053894043,0.6632101535797119,1,True,4,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetFastAI,0.9170731707317074,0.926829268292683,accuracy,0.024568557739257812,0.011285543441772461,1.924361228942871,0.024568557739257812,0.011285543441772461,1.924361228942871,1,True,8,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMLarge,0.9146341463414634,0.9329268292682927,accuracy,0.00498509407043457,0.0034914016723632812,1.238356590270996,0.00498509407043457,0.0034914016723632812,1.238356590270996,1,True,11,5,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
XGBoost,0.9292682926829269,0.9329268292682927,accuracy,0.013054132461547852,0.004418611526489258,1.305940866470337,0.013054132461547852,0.004418611526489258,1.305940866470337,1,True,9,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesGini,0.926829268292683,0.9207317073170732,accuracy,0.10289502143859863,0.05440378189086914,0.6831681728363037,0.10289502143859863,0.05440378189086914,0.6831681728363037,1,True,6,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
CatBoost,0.9243902439024391,0.926829268292683,accuracy,0.02630019187927246,0.021360397338867188,1.7385284900665283,0.02630019187927246,0.021360397338867188,1.7385284900665283,1,True,5,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
WeightedEnsemble_L2,0.9243902439024391,0.9451219512195121,accuracy,0.0321352481842041,0.018483877182006836,2.84100604057312,0.0012788772583007812,0.0005540847778320312,0.03958487510681152,2,True,12,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestGini,0.9243902439024391,0.9207317073170732,accuracy,0.10112309455871582,0.06620907783508301,0.9070553779602051,0.10112309455871582,0.06620907783508301,0.9070553779602051,1,True,3,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBM,0.9219512195121952,0.9420731707317073,accuracy,0.005243539810180664,0.003029346466064453,0.6041390895843506,0.005243539810180664,0.003029346466064453,0.6041390895843506,1,True,2,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMXT,0.9219512195121952,0.9420731707317073,accuracy,0.005598306655883789,0.007570505142211914,0.6682062149047852,0.005598306655883789,0.007570505142211914,0.6682062149047852,1,True,1,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetTorch,0.9219512195121952,0.9390243902439024,accuracy,0.01246786117553711,0.005471467971801758,1.48197603225708,0.01246786117553711,0.005471467971801758,1.48197603225708,1,True,10,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesEntr,0.9219512195121952,0.9207317073170732,accuracy,0.09882664680480957,0.054965972900390625,0.6604907512664795,0.09882664680480957,0.054965972900390625,0.6604907512664795,1,True,7,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestEntr,0.9195121951219513,0.9207317073170732,accuracy,0.1013329029083252,0.05493497848510742,0.7430360317230225,0.1013329029083252,0.05493497848510742,0.7430360317230225,1,True,4,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
NeuralNetFastAI,0.9170731707317074,0.926829268292683,accuracy,0.02525806427001953,0.01035928726196289,2.1332149505615234,0.02525806427001953,0.01035928726196289,2.1332149505615234,1,True,8,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMLarge,0.9146341463414634,0.9329268292682927,accuracy,0.004749774932861328,0.0034301280975341797,1.476003885269165,0.004749774932861328,0.0034301280975341797,1.476003885269165,1,True,11,6,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
XGBoost,0.9292682926829269,0.9329268292682927,accuracy,0.014150857925415039,0.005326747894287109,1.6426599025726318,0.014150857925415039,0.005326747894287109,1.6426599025726318,1,True,9,7,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
ExtraTreesGini,0.926829268292683,0.9207317073170732,accuracy,0.10184597969055176,0.06589889526367188,0.6904871463775635,0.10184597969055176,0.06589889526367188,0.6904871463775635,1,True,6,7,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
CatBoost,0.9243902439024391,0.926829268292683,accuracy,0.027338504791259766,0.034267425537109375,1.8991241455078125,0.027338504791259766,0.034267425537109375,1.8991241455078125,1,True,5,7,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
WeightedEnsemble_L2,0.9243902439024391,0.9451219512195121,accuracy,0.03259611129760742,0.015844345092773438,2.56606125831604,0.0013115406036376953,0.0005230903625488281,0.0409238338470459,2,True,12,7,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
RandomForestGini,0.9243902439024391,0.9207317073170732,accuracy,0.09898972511291504,0.0555112361907959,0.642472505569458,0.09898972511291504,0.0555112361907959,0.642472505569458,1,True,3,7,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBMXT,0.9219512195121952,0.9420731707317073,accuracy,0.00577998161315918,0.00513768196105957,0.6546368598937988,0.00577998161315918,0.00513768196105957,0.6546368598937988,1,True,1,7,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
LightGBM,0.9219512195121952,0.9420731707317073,accuracy,0.006175041198730469,0.0032415390014648438,0.6901464462280273,0.006175041198730469,0.0032415390014648438,0.6901464462280273,1,True,2,7,0.9243902439024391,0.7836558468580941,0.639496987558364,0.9481897627965044,0.9572413793103448,0.940379403794038,0.9747191011235955
